0 1162.72
0.104453 1155.42
0.209979 1148.09
0.310831 1141.12
0.415774 1133.92
0.519656 1126.84
0.624712 1119.72
0.726498 1112.87
0.826524 1106.17
0.927368 1099.46
1.02755 1092.84
1.12913 1086.16
1.22989 1079.58
1.33016 1073.07
1.43249 1066.47
1.53367 1059.98
1.63368 1053.6
1.73552 1047.15
1.8358 1040.84
1.93826 1034.42
2.03927 1028.14
2.13943 1021.95
2.25547 1014.82
2.35656 1008.65
2.45919 1002.42
2.5613 996.266
2.66169 990.252
2.76179 984.291
2.86241 978.334
2.96247 972.448
3.06291 966.573
3.16325 960.741
3.26802 954.688
3.37396 948.607
3.47413 942.892
3.57616 937.107
3.67786 931.376
3.78133 925.58
3.88519 919.8
3.98735 914.15
4.08817 908.606
4.1886 903.119
4.28898 897.667
4.39018 892.204
4.49176 886.753
4.5924 881.387
4.69611 875.89
4.79661 870.596
4.90075 865.145
5.00157 859.899
5.10231 854.689
5.21284 849.01
5.31378 843.856
5.41676 838.631
5.51973 833.438
5.61986 828.419
5.72178 823.342
5.83258 817.857
5.93345 812.895
6.03627 807.87
6.13999 802.831
6.24169 797.921
6.34228 793.095
6.44244 788.318
6.54471 783.469
6.64659 778.669
6.74701 773.966
6.84887 769.225
6.95114 764.494
7.05366 759.781
7.15726 755.048
7.26187 750.298
7.36321 745.726
7.4696 740.955
7.57713 736.165
7.67908 731.652
7.78 727.211
7.88257 722.726
7.98607 718.228
8.08707 713.866
8.18714 709.57
8.28784 705.273
8.38785 701.031
8.48848 696.789
8.59018 692.527
8.69146 688.31
8.79193 684.151
8.89201 680.033
8.99309 675.899
9.10431 671.38
9.2134 666.977
9.31572 662.873
9.4265 658.458
9.53259 654.258
9.6329 650.311
9.73594 646.282
9.83629 642.381
9.939 638.414
10.0403 634.523
10.1421 630.641
10.2423 626.839
10.349 622.817
10.4498 619.043
10.5508 615.281
10.653 611.502
10.7534 607.811
10.8582 603.98
10.962 600.208
11.0641 596.525
11.1656 592.884
11.2736 589.034
11.3798 585.272
11.4809 581.715
11.5812 578.203
11.6825 574.68
11.7838 571.182
11.8955 567.344
11.9961 563.913
12.0993 560.414
12.2038 556.893
12.3053 553.492
12.4076 550.089
12.5177 546.447
12.6193 543.109
12.7224 539.741
12.8228 536.482
12.9231 533.245
13.0284 529.87
13.1295 526.648
13.2311 523.43
13.3327 520.231
13.4354 517.019
13.5371 513.856
13.6391 510.705
13.7427 507.524
13.8455 504.388
13.9464 501.325
14.0504 498.19
14.1516 495.157
14.2541 492.108
14.3561 489.088
14.457 486.121
14.5572 483.192
14.6596 480.215
14.7606 477.298
14.8621 474.385
14.9668 471.4
15.0724 468.407
15.1729 465.574
15.274 462.743
15.3758 459.91
15.4922 456.692
15.5959 453.846
15.6983 451.051
15.8058 448.134
15.9095 445.34
16.0107 442.63
16.1197 439.731
16.2315 436.776
16.3362 434.024
16.4363 431.412
16.5376 428.784
16.6418 426.097
16.7425 423.516
16.8506 420.764
16.9514 418.214
17.0518 415.688
17.1531 413.155
17.2558 410.606
17.3568 408.111
17.4664 405.422
17.5683 402.938
17.6743 400.37
17.7827 397.759
17.8828 395.364
17.9829 392.985
18.0899 390.456
18.1913 388.077
18.2946 385.666
18.3964 383.305
18.4999 380.918
18.6005 378.614
18.7038 376.261
18.8048 373.977
18.9077 371.663
19.0243 369.058
19.1244 366.837
19.23 364.508
19.336 362.183
19.4371 359.981
19.5425 357.699
19.6492 355.405
19.7547 353.152
19.8548 351.025
19.9552 348.905
20.0562 346.787
20.1678 344.46
20.2735 342.269
20.3748 340.184
20.4762 338.11
20.5812 335.976
20.6848 333.882
20.7862 331.847
20.8962 329.652
20.9966 327.662
21.1034 325.558
21.2084 323.503
21.3146 321.437
21.4174 319.45
21.5329 317.233
21.6366 315.254
21.748 313.143
21.8482 311.255
21.9484 309.38
22.0522 307.448
22.1726 305.224
22.274 303.363
22.3754 301.513
22.483 299.562
22.5846 297.733
22.6846 295.941
22.7929 294.015
22.893 292.245
22.9968 290.421
23.0981 288.652
23.2001 286.881
23.3029 285.107
23.4033 283.386
23.5079 281.604
23.6144 279.8
23.719 278.04
23.8229 276.303
23.9271 274.572
24.0434 272.652
24.1468 270.958
24.2486 269.299
24.3543 267.587
24.4637 265.828
24.5646 264.214
24.6686 262.562
24.7718 260.932
24.8777 259.271
24.9778 257.71
25.0794 256.135
25.1894 254.442
25.2936 252.847
25.3948 251.309
25.4969 249.765
25.6019 248.189
25.7083 246.601
25.8098 245.096
25.9127 243.58
26.013 242.11
26.1152 240.623
26.2255 239.026
26.3258 237.585
26.4283 236.12
26.5302 234.674
26.6322 233.234
26.7328 231.822
26.8485 230.211
26.9519 228.779
27.0557 227.35
27.1602 225.922
27.264 224.512
27.3687 223.098
27.4707 221.73
27.574 220.353
27.6749 219.016
27.784 217.58
27.8901 216.191
27.9918 214.869
28.0996 213.476
28.2129 212.023
28.3178 210.685
28.4239 209.341
28.5313 207.989
28.641 206.618
28.7418 205.365
28.8451 204.089
28.9587 202.696
29.062 201.437
29.1647 200.193
29.2649 198.987
29.3706 197.722
29.4801 196.42
29.5822 195.214
29.692 193.925
29.7975 192.695
29.9096 191.397
30.0165 190.166
30.1187 188.998
30.2193 187.855
30.3281 186.626
30.4287 185.496
30.5332 184.331
30.6447 183.095
30.7484 181.954
30.8565 180.77
30.9714 179.522
31.0776 178.376
31.1838 177.237
31.2942 176.06
31.3981 174.961
31.4994 173.894
31.6035 172.806
31.7065 171.736
31.8162 170.604
31.9235 169.502
32.0349 168.368
32.1364 167.34
32.2364 166.333
32.3386 165.311
32.4432 164.271
32.5535 163.182
32.658 162.157
32.7581 161.18
32.8659 160.136
32.9739 159.096
33.0774 158.106
33.1817 157.114
33.2931 156.062
33.4021 155.04
33.5118 154.017
33.6331 152.894
33.737 151.939
33.8426 150.974
33.9544 149.96
34.0616 148.993
34.1629 148.086
34.2672 147.157
34.371 146.238
34.4818 145.264
34.5834 144.377
34.6836 143.507
34.7837 142.643
34.8969 141.672
35.0001 140.793
35.1072 139.886
35.2079 139.039
35.3107 138.179
35.4324 137.168
35.5357 136.316
35.6359 135.495
35.7439 134.615
35.854 133.724
35.9766 132.739
36.0782 131.928
36.1851 131.08
36.2921 130.237
36.3953 129.428
36.4958 128.646
36.6117 127.749
36.7119 126.98
36.8171 126.177
36.9274 125.34
37.0346 124.532
37.1371 123.765
37.2374 123.018
37.3512 122.177
37.4531 121.428
37.5551 120.683
37.6555 119.954
37.763 119.179
37.8762 118.368
37.9844 117.598
38.0887 116.86
38.1938 116.122
38.3276 115.188
38.4446 114.379
38.5483 113.665
38.6514 112.961
38.7605 112.219
38.8621 111.533
38.9665 110.834
39.079 110.084
39.1828 109.397
39.2852 108.723
39.3928 108.02
39.5031 107.304
39.6037 106.654
39.7046 106.007
39.808 105.347
39.9102 104.7
40.0134 104.051
40.1153 103.413
40.2265 102.721
40.3312 102.074
40.4369 101.426
40.5408 100.792
40.6414 100.183
40.7475 99.5435
40.8534 98.9093
40.959 98.2813
41.0632 97.6657
41.1796 96.9821
41.2833 96.378
41.3847 95.7902
41.485 95.2122
41.5877 94.6239
41.7124 93.915
41.8158 93.3312
41.9181 92.7567
42.0283 92.1423
42.1429 91.5077
42.2516 90.9097
42.3523 90.3591
42.4682 89.7296
42.5685 89.1882
42.6723 88.6318
42.7809 88.0528
42.8845 87.5044
42.9878 86.961
43.0969 86.3906
43.1972 85.8695
43.2998 85.3394
43.4019 84.8156
43.5045 84.2922
43.6088 83.7636
43.7095 83.2565
43.8165 82.7208
43.9324 82.1443
44.0347 81.6391
44.1362 81.141
44.2364 80.6522
44.3442 80.1291
44.4456 79.6407
44.5495 79.1432
44.6533 78.6492
44.7648 78.1219
44.8661 77.6459
44.9736 77.1439
45.0778 76.6607
45.1788 76.1951
45.2803 75.7299
45.384 75.258
45.4866 74.7936
45.5907 74.3252
45.6924 73.8708
45.7932 73.4231
45.8947 72.9746
45.9958 72.5313
46.0966 72.0916
46.2067 71.6141
46.3172 71.1384
46.4201 70.6983
46.538 70.1974
46.6382 69.7742
46.746 69.3221
46.8469 68.9015
46.9483 68.4811
47.0494 68.0651
47.1617 67.6055
47.2797 67.1262
47.3818 66.714
47.485 66.2998
47.5851 65.9009
47.6871 65.4967
47.7895 65.0931
47.8966 64.6738
47.9992 64.275
48.1184 63.8143
48.2207 63.4218
48.3215 63.0373
48.4245 62.6469
48.5275 62.2589
48.6398 61.8388
48.7403 61.4649
48.8423 61.0878
48.9439 60.7147
49.0521 60.3196
49.1598 59.9289
49.2611 59.5641
49.364 59.1955
49.4661 58.832
49.5749 58.4471
49.6752 58.0946
49.7791 57.7317
49.8795 57.3831
49.983 57.0257
50.0832 56.6824
50.1848 56.3357
50.2918 55.9733
50.393 55.6328
50.4948 55.2922
50.5964 54.9544
50.697 54.6221
50.7976 54.2917
50.8976 53.965
51.0023 53.6253
51.1053 53.2932
51.2059 52.9706
51.3182 52.6131
51.4222 52.2839
51.5227 51.968
51.6248 51.6491
51.7273 51.3305
51.8436 50.9718
51.9441 50.6638
52.0492 50.3434
52.1594 50.0099
52.2596 49.7087
52.3634 49.3985
52.465 49.0966
52.5885 48.7321
52.6918 48.4294
52.7957 48.1269
52.8961 47.8363
52.9999 47.5378
53.1001 47.2513
53.2108 46.9367
53.3157 46.6407
53.4234 46.3387
53.528 46.0473
53.628 45.7702
53.7281 45.4949
53.8304 45.215
53.9344 44.9322
54.0403 44.6461
54.1404 44.3772
54.2519 44.0798
54.3562 43.8032
54.4639 43.5196
54.5722 43.2362
54.676 42.9664
54.7779 42.703
54.8869 42.4234
54.9892 42.1623
55.0941 41.8964
55.1995 41.6308
55.3043 41.3684
55.4107 41.1038
55.5144 40.8474
55.6228 40.5812
55.7259 40.3296
55.8336 40.0685
55.9403 39.8114
56.0435 39.5644
56.1521 39.306
56.2563 39.0597
56.3649 38.8048
56.4653 38.5704
56.5661 38.3366
56.6804 38.0733
56.7864 37.8306
56.8869 37.6019
56.99 37.3687
57.0942 37.1346
57.1947 36.9103
57.2961 36.6851
57.3993 36.4575
57.5003 36.2361
57.6048 36.0085
57.7077 35.7856
57.8127 35.5597
57.9132 35.3447
58.0184 35.1211
58.1216 34.9032
58.2239 34.6885
58.3301 34.467
58.4575 34.2032
58.5634 33.9853
58.6643 33.7791
58.7646 33.5752
58.8699 33.3629
58.9768 33.1483
59.0793 32.9439
59.1809 32.7427
59.2812 32.5453
59.3813 32.3493
59.4842 32.1491
59.588 31.9484
59.6939 31.745
59.7993 31.5439
59.9064 31.3406
60.0111 31.1433
60.1125 30.9535
60.2155 30.7617
60.3166 30.5748
60.4218 30.3814
60.5283 30.1869
60.6305 30.0012
60.7374 29.8083
60.8403 29.624
60.9553 29.4193
61.0668 29.2219
61.1812 29.021
61.2899 28.8313
61.4228 28.6011
61.5287 28.4191
61.629 28.2477
61.7387 28.0612
61.8541 27.8666
61.9744 27.6652
62.0821 27.486
62.1856 27.3149
62.3098 27.1111
62.4103 26.9473
62.5176 26.7734
62.6292 26.5937
62.7294 26.4335
62.8306 26.2726
62.936 26.1061
63.0378 25.9464
63.1417 25.7842
63.2443 25.6251
63.3447 25.4704
63.454 25.303
63.5581 25.1446
63.6675 24.9792
63.7847 24.8033
63.8935 24.641
63.9936 24.4926
64.1042 24.3298
64.2045 24.1831
64.3192 24.0164
64.42 23.8707
64.5216 23.725
64.6265 23.5752
64.7372 23.4184
64.8388 23.2753
64.9447 23.1271
65.0555 22.973
65.1617 22.8263
65.2655 22.6838
65.3842 22.5221
65.4852 22.3853
65.6092 22.2185
65.7093 22.0847
65.8148 21.9445
65.9207 21.8048
66.0212 21.6731
66.127 21.5352
66.2313 21.4001
66.3371 21.2641
66.4391 21.1335
66.5715 20.9654
66.6751 20.8349
66.777 20.7072
66.8773 20.5823
66.9821 20.4525
67.0822 20.3294
67.1859 20.2027
67.302 20.0617
67.4087 19.933
67.519 19.8009
67.6212 19.6791
67.7231 19.5586
67.834 19.4282
67.937 19.3078
68.0399 19.1884
68.14 19.0729
68.2424 18.9554
68.3427 18.8412
68.4479 18.7219
68.5483 18.6089
68.6483 18.4969
68.7486 18.3855
68.8486 18.2748
68.9492 18.1642
69.0503 18.0538
69.1512 17.9442
69.2524 17.835
69.3539 17.7262
69.4544 17.6191
69.555 17.5125
69.655 17.4071
69.7563 17.3011
69.8572 17.1961
69.9573 17.0926
70.0586 16.9885
70.1598 16.8852
70.2616 16.7818
70.3621 16.6804
70.4633 16.5788
70.5634 16.479
70.6644 16.379
70.7647 16.2802
70.8654 16.1816
70.9686 16.0811
71.0709 15.9822
71.1719 15.8851
71.2719 15.7896
71.3743 15.6923
71.4744 15.5978
71.5746 15.5039
71.6753 15.4112
71.7754 15.3184
71.8802 15.2219
71.9832 15.1276
72.0838 15.036
72.1869 14.9429
72.287 14.8529
72.3879 14.7627
72.4903 14.6718
72.5903 14.5835
72.6909 14.4953
72.7941 14.4054
72.9045 14.3098
73.0046 14.2236
73.1051 14.1376
73.2091 14.0492
73.3105 13.9636
73.4122 13.8781
73.513 13.794
73.6132 13.7109
73.7137 13.628
73.8141 13.5458
73.9182 13.4609
74.0236 13.3756
74.124 13.2949
74.2268 13.2127
74.3268 13.1332
74.4269 13.0541
74.5271 12.9755
74.6275 12.8972
74.7302 12.8175
74.8356 12.7363
74.9396 12.6566
75.0404 12.5799
75.1468 12.4994
75.2513 12.4209
75.3572 12.3418
75.4602 12.2653
75.5649 12.1881
75.6671 12.1132
75.7677 12.0399
75.869 11.9665
75.9698 11.894
76.0705 11.822
76.1716 11.7501
76.2718 11.6793
76.3734 11.6079
76.4775 11.5353
76.58 11.4641
76.6802 11.3951
76.7862 11.3224
76.887 11.2538
76.9877 11.1856
77.0918 11.1156
77.1919 11.0486
77.2922 10.982
77.3964 10.9132
77.4984 10.8463
77.5996 10.7802
77.7034 10.7129
77.805 10.6474
77.9056 10.5831
78.0056 10.5194
78.1057 10.456
78.2068 10.3924
78.3076 10.3295
78.4077 10.2673
78.5084 10.2051
78.6091 10.1433
78.7125 10.0803
78.8127 10.0195
78.9153 9.95766
79.0156 9.89764
79.1166 9.83754
79.2201 9.77633
79.3205 9.7173
79.4215 9.65828
79.5268 9.59711
79.6273 9.53914
79.7295 9.48055
79.8335 9.42125
79.9362 9.36306
80.0393 9.30503
80.1394 9.24901
80.2399 9.19309
80.3424 9.13646
80.4424 9.08148
80.5431 9.02651
80.6441 8.97166
80.7483 8.91546
80.8488 8.86157
80.954 8.80551
81.0552 8.75191
81.1616 8.69591
81.262 8.6434
81.3636 8.59064
81.4672 8.53709
81.5716 8.48352
81.6731 8.43171
81.7756 8.37977
81.8784 8.32795
81.9789 8.27763
82.0849 8.22489
82.1852 8.17524
82.2878 8.12483
82.3882 8.07579
82.4922 8.02526
82.594 7.97615
82.6942 7.92808
82.7968 7.87915
82.8969 7.83173
83.006 7.78038
83.1073 7.73296
83.2089 7.68575
83.3269 7.63121
83.4276 7.585
83.5278 7.53931
83.6369 7.48985
83.7427 7.44222
83.8439 7.39692
83.9479 7.35065
84.0525 7.30446
84.1527 7.26044
84.2543 7.21607
84.3625 7.16912
84.4652 7.12484
84.5807 7.07539
84.6817 7.03242
84.7828 6.98966
84.8866 6.94601
84.9867 6.90419
85.0945 6.85946
85.1965 6.81739
85.2981 6.77572
85.4014 6.73365
85.5026 6.69266
85.603 6.65223
85.7032 6.61215
85.804 6.57208
85.9072 6.53129
86.0092 6.49127
86.1129 6.45075
86.2159 6.41082
86.3163 6.3721
86.4168 6.33358
86.5192 6.2946
86.6263 6.25408
86.7309 6.21471
86.834 6.1762
86.9348 6.13876
87.0424 6.09905
87.1429 6.06218
87.2481 6.02381
87.3581 5.98398
87.4617 5.94672
87.5632 5.91042
87.6756 5.87049
87.7786 5.83412
87.8787 5.79899
87.9808 5.7634
88.0812 5.72862
88.1885 5.69165
88.2916 5.65635
88.3929 5.62191
88.5003 5.58561
88.6061 5.55005
88.7073 5.51628
88.8119 5.4816
88.9134 5.44815
89.0142 5.41513
89.1197 5.38077
89.2281 5.34568
89.3338 5.31171
89.4375 5.2786
89.5402 5.246
89.6486 5.21178
89.7544 5.17865
89.8572 5.14662
89.9587 5.11522
90.059 5.08436
90.1621 5.05283
90.2757 5.01833
90.3844 4.98553
90.4875 4.9546
90.5928 4.92326
90.6952 4.89294
90.8194 4.85644
90.9201 4.82701
91.0209 4.79773
91.1229 4.76829
91.2231 4.73959
91.3242 4.71076
